池子ID,池子名称,池子总权重,金球总权重,金球总占比%,此池单次闪率%,含保底期望噩梦次数,精灵名,是否异色,权重,在总池中占比%,在金球中占比%
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,贝瑟,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,机械方方,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,恶魔狼,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,奇丽草,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,呼呼猪,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,拉特,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,格兰种子,否,1044,0.1475,
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,机械方方,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,恶魔狼,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,奇丽草,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,呼呼猪,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,拉特,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,格兰种子,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,粉星仔,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,月牙雪熊,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,粉粉星,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,嗜光嗡嗡,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,柴渣虫,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,空空颅,是,125,0.0177,1.94
evo_46,甜田螺链（evo=46，属性=水|萌）,707926,6441,0.9098,0.9098,55.7,贝瑟,是,125,0.0177,1.94
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,风铃鲨,否,261688,72.7285,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,果冻,否,32711,9.0911,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,星尘虫,否,32711,9.0911,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,否,21420,5.9531,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,双灯鱼,是,2420,0.6726,74.23
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,拉特,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,否,535,0.1487,
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,大耳帽兜,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,机械方方,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,恶魔狼,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,奇丽草,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,呼呼猪,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,拉特,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,治愈兔,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,格兰种子,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,粉星仔,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,月牙雪熊,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,粉粉星,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,嗜光嗡嗡,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,柴渣虫,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,空空颅,是,56,0.0156,1.72
evo_47,风铃鲨链（evo=47，属性=水）,359815,3260,0.906,0.906,55.8,贝瑟,是,56,0.0156,1.72
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,果冻,否,297599,75.3383,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,星尘虫,否,35911,9.091,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,双灯鱼,否,21968,5.5613,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,柴渣虫,否,7655,1.9379,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,奇丽草,否,7655,1.9379,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,格兰种子,否,7655,1.9379,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,双灯鱼,是,2426,0.6142,67.8
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,粉星仔,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,月牙雪熊,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,粉粉星,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,嗜光嗡嗡,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,空空颅,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,贝瑟,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,大耳帽兜,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,机械方方,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,恶魔狼,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,呼呼猪,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,拉特,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,治愈兔,否,1083,0.2742,
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,奇丽草,是,136,0.0344,3.8
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,格兰种子,是,136,0.0344,3.8
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,柴渣虫,是,136,0.0344,3.8
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,大耳帽兜,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,机械方方,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,恶魔狼,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,呼呼猪,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,拉特,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,治愈兔,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,粉星仔,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,月牙雪熊,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,粉粉星,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,嗜光嗡嗡,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,空空颅,是,62,0.0157,1.73
evo_48,果冻链（evo=48，属性=水|草）,395017,3578,0.9058,0.9058,55.8,贝瑟,是,62,0.0157,1.73
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,大耳帽兜,否,533252,71.7577,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,果冻,否,67555,9.0906,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,星尘虫,否,67555,9.0906,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,治愈兔,否,11836,1.5927,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,月牙雪熊,否,8237,1.1084,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,柴渣虫,否,8237,1.1084,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,奇丽草,否,8237,1.1084,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,呼呼猪,否,8237,1.1084,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,格兰种子,否,8237,1.1084,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,大耳帽兜,是,4807,0.6469,71.1
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,粉星仔,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,粉粉星,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,双灯鱼,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,嗜光嗡嗡,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,空空颅,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,贝瑟,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,机械方方,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,恶魔狼,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,拉特,否,1665,0.2241,
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,治愈兔,是,212,0.0285,3.14
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,奇丽草,是,172,0.0231,2.54
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,呼呼猪,是,172,0.0231,2.54
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,格兰种子,是,172,0.0231,2.54
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,月牙雪熊,是,172,0.0231,2.54
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,柴渣虫,是,172,0.0231,2.54
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,机械方方,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,恶魔狼,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,拉特,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,粉星仔,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,粉粉星,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,双灯鱼,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,嗜光嗡嗡,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,空空颅,是,98,0.0132,1.45
evo_49,大耳帽兜链（evo=49，属性=冰|草|萌）,743129,6761,0.9098,0.9098,55.7,贝瑟,是,98,0.0132,1.45
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,脆筒甜甜,否,261688,72.7263,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,果冻,否,32711,9.0908,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,星尘虫,否,32711,9.0908,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,月牙雪熊,否,7180,1.9954,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,大耳帽兜,否,7180,1.9954,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,呼呼猪,否,7180,1.9954,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,大耳帽兜,是,809,0.2248,24.72
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,呼呼猪,是,809,0.2248,24.72
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,月牙雪熊,是,809,0.2248,24.72
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,粉星仔,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,粉粉星,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,双灯鱼,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,嗜光嗡嗡,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,柴渣虫,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,空空颅,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,贝瑟,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,机械方方,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,恶魔狼,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,奇丽草,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,拉特,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,治愈兔,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,格兰种子,否,608,0.169,
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,机械方方,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,恶魔狼,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,奇丽草,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,拉特,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,治愈兔,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,格兰种子,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,粉星仔,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,粉粉星,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,双灯鱼,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,嗜光嗡嗡,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,柴渣虫,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,空空颅,是,65,0.0181,1.99
evo_50,脆筒甜甜链（evo=50，属性=冰）,359826,3272,0.9093,0.9093,55.7,贝瑟,是,65,0.0181,1.99
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,小狮鹫,否,261688,72.7287,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,果冻,否,32711,9.0911,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,星尘虫,否,32711,9.0911,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,否,1840,0.5114,
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,大耳帽兜,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,机械方方,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,恶魔狼,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,奇丽草,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,呼呼猪,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,拉特,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,治愈兔,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,格兰种子,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,粉粉星,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,双灯鱼,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,嗜光嗡嗡,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,柴渣虫,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,空空颅,是,204,0.0567,6.25
evo_51,小狮鹫链（evo=51，属性=无）,359814,3264,0.9071,0.9071,55.8,贝瑟,是,204,0.0567,6.25
evo_52,圆眼蜘蛛链（evo=52，属性=无）,359814,3264,0.9071,0.9071,55.8,圆眼蜘蛛,否,261688,72.7287,
evo_52,圆眼蜘蛛链（evo=52，属性=无）,359814,3264,0.9071,0.9071,55.8,果冻,否,32711,9.0911,
evo_52,圆眼蜘蛛链（evo=52，属性=无）,359814,3264,0.9071,0.9071,55.8,星尘虫,否,32711,9.0911,
evo_52,圆眼蜘蛛链（evo=52，属性=无）,359814,3264,0.9071,0.9071,55.8,粉星仔,否,1840,0.5114,
evo_52,圆眼蜘蛛链（evo=52，属性=无）,359814,3264,0.9071,0.9071,55.8,月牙雪熊,否,1840,0.5114,
